Amount,TranNo,Status,Department,Fiscal Year,Month,RedFlag
0.2904022728021354,C765532,Paid_UnReconciled,Purchasing,2012,Apr,0
2.2356087839816934,A376736,Paid_Reconciled,Finance,2012,Apr,0
5.069285402612439,C237480,Paid_Reconciled,Production,2016,Jan,0
10.757986650914217,E402199,Paid_Reconciled,Purchasing,2018,Feb,0
6.119328099068713,C175260,Paid_Reconciled,Purchasing,2019,Oct,0
16.85694185752129,C917023,Paid_Reconciled,Finance,2016,Apr,0
8.396326684505055,C644364,Paid_Reconciled,Finance,2017,Apr,0
1.4750597652281805,C443250,Paid_Reconciled,Finance,2017,Aug,0
5.121855598317511,C192987,Paid_Reconciled,R&D,2010,Sep,0
3.0538342563458123,C344445,Paid_Reconciled,Marketing,2019,Sep,0
21.365731708374618,E462309,Paid_UnReconciled,Finance,2013,Mar,0
8.238199447659774,A806609,Paid_Reconciled,R&D,2010,Aug,0
0.5251553180922599,C443554,Paid_Reconciled,Finance,2012,Sep,0
1.8638770059179486,C072800,Paid_Reconciled,Marketing,2015,Sep,0
0.40784819365296177,E235494,Paid_UnReconciled,Finance,2016,Mar,0
0.7873179824767824,C111590,Paid_Reconciled,Finance,2014,Sep,0
1.5554421871548958,E409222,Paid_Reconciled,Marketing,2018,Feb,0
0.9514440286927341,C146279,Paid_Reconciled,Finance,2013,May,0
20.59455913361529,C021336,Paid_UnReconciled,R&D,2013,May,1
24.469864358102065,E549580,Paid_Reconciled,Production,2014,Apr,0
23.75533153954962,C622798,Paid_Reconciled,Finance,2017,Apr,0
4.1614400530939335,C650484,Paid_Reconciled,Marketing,2010,Apr,0
25.219931581962655,E927578,Paid_UnReconciled,Finance,2016,Mar,0
1.031291123952836,C839732,Paid_UnReconciled,Production,2012,May,0
7.147306302604615,C760633,Paid_UnReconciled,Marketing,2019,Sep,0
3.5508017536259295,E969964,Paid_Reconciled,Finance,2017,Sep,0
18.040034222663618,C413417,Paid_Reconciled,Purchasing,2012,May,0
38.01101810539925,C657112,Paid_Reconciled,Finance,2016,Nov,0
182.7984809989778,E193022,Paid_Reconciled,Purchasing,2011,Jan,1
16.02044983176894,E602337,Paid_UnReconciled,Marketing,2015,Sep,0
0.11377384660874607,:,Paid_Reconciled,Marketing,2010,Sep,0
40.41885357874962,C543266,Paid_UnReconciled,Finance,2012,Apr,1
24.07110390026711,C448188,Paid_Reconciled,Purchasing,2011,Apr,0
1.706614376348189,C415540,Paid_Reconciled,Production,2013,May,0
0.1049674149602206,C217248,Paid_Reconciled,Finance,2015,Sep,0
0.2677525709716244,A396917,Paid_UnReconciled,Marketing,2017,Sep,0
1.2744931172679426,E572398,Paid_UnReconciled,Purchasing,2013,May,0
5.95590872091969,C251152,Paid_Reconciled,Purchasing,2012,May,0
1.250843714949916,E368212,Paid_Reconciled,Purchasing,2015,Feb,0
7.085160691235135,C021964,Paid_Reconciled,Marketing,2013,Jun,0
0.14076241944205956,C926437,Paid_Reconciled,Finance,2011,Apr,0
0.3770102323708795,C764488,Paid_UnReconciled,Marketing,2014,Mar,0
8.69759327605524,E187955,Paid_Reconciled,Finance,2015,Mar,0
9.176170232608333,C094525,Paid_Reconciled,Production,2015,Oct,0
33.88218269914341,E117504,Paid_Reconciled,Purchasing,2014,Jul,0
7.1206930452288475,C588627,Paid_Reconciled,Production,:,Jan,0
0.34276445148359697,A493944,Paid_Reconciled,Finance,2015,Aug,0
0.7012583513978494,C504036,Paid_Reconciled,R&D,2016,Apr,0
24.152483173007894,C949725,Paid_UnReconciled,Finance,2014,Sep,0
29.899292030432623,C625565,Paid_Reconciled,Marketing,2012,Sep,0
1.1993151919260667,E675775,Paid_UnReconciled,Production,2011,Apr,0
4.253204583425038,C110709,Paid_Reconciled,Marketing,2013,May,0
29.184205295615726,C138293,Paid_Reconciled,Marketing,2019,Jun,0
0.7429162275217445,C507403,Paid_Reconciled,Finance,2012,Apr,0
0.1930882773434818,C205256,Paid_Reconciled,Finance,2018,May,0
1.041825310359735,C446746,Paid_UnReconciled,Purchasing,2014,May,0
0.5140835439761627,E162172,Paid_UnReconciled,Marketing,2019,Nov,0
2.8702812282229626,C643632,Paid_Reconciled,Finance,2019,Feb,0
22.3043660496039,C283842,Paid_Reconciled,Purchasing,2012,Aug,0
44.06146133577587,:,Paid_Reconciled,Finance,2011,Jan,0
89.06020204508323,C517212,Paid_Reconciled,Marketing,2019,Sep,1
4.937749181938928,C757689,Paid_Reconciled,Purchasing,2019,Jan,0
0.46938335614289683,C511132,Paid_Reconciled,R&D,2017,Mar,0
2.924786428799608,A671484,Paid_UnReconciled,Finance,2019,Oct,0
1.4618913313553636,E109417,Paid_Reconciled,Finance,2011,Apr,0
0.8997247986891083,C472242,Paid_Reconciled,R&D,2015,Mar,0
2.287007229743913,E607817,Paid_UnReconciled,Finance,2014,Sep,0
7.548213082390221,C161190,Paid_UnReconciled,Marketing,2012,Aug,0
4.2849821551489535,C042501,Paid_Reconciled,Finance,2013,Jan,0
1.448625307964182,C497331,Paid_Reconciled,Production,2013,Apr,0
11.838421958446565,C255145,Paid_UnReconciled,Finance,2019,Aug,0
1.5767921864362435,C682789,Paid_UnReconciled,Production,2017,May,0
4.5214046794412575,C129282,Paid_Reconciled,Purchasing,2018,Sep,0
0.23779151866981413,C336814,Paid_Reconciled,Finance,2014,Aug,0
62.099485484919015,C455154,Paid_Reconciled,Purchasing,2018,Mar,1
1.0429300917635538,C007819,Paid_Reconciled,Finance,2015,Sep,0
0.7986289853960815,E257555,Paid_Reconciled,Marketing,2011,Nov,0
7.09625178407932,C011993,Paid_Reconciled,Marketing,2019,Sep,0
105.26749532401384,A648892,Paid_Reconciled,Finance,2015,Aug,1
6.527680564737887,C069283,Paid_Reconciled,Finance,2014,Jan,0
6.754754283885664,E568396,Paid_UnReconciled,Marketing,2014,May,0
1.2904370330046038,E226761,Paid_Reconciled,Purchasing,2016,Sep,0
0.8080585780019136,C596958,Paid_Reconciled,Finance,2017,Jan,0
0.30921003040165146,C187848,Paid_UnReconciled,Marketing,2017,Jul,0
52.3244633681806,C229207,Paid_UnReconciled,R&D,2012,May,0
64.32785306110071,C398930,Paid_UnReconciled,Marketing,2016,Jul,1
0.13527560705672925,E503031,Paid_Reconciled,Finance,:,Feb,0
50.72198179399172,C930937,Paid_UnReconciled,Finance,2010,Feb,0
1.210982488425296,C792781,Paid_UnReconciled,Production,2015,Jan,0
190.47344645172657,C927402,Paid_Reconciled,R&D,2014,Oct,1
1.3302202285261906,C999834,Paid_Reconciled,Marketing,2019,:,0
0.43320862147653705,C353002,Paid_UnReconciled,Purchasing,2015,Apr,0
22.929315013913538,C053978,Paid_UnReconciled,Purchasing,2018,Mar,0
0.9330548653665606,C206737,Paid_Reconciled,Finance,2017,Jan,0
0.94997939792009,C259420,Paid_Reconciled,R&D,2010,Aug,0
1.0930028441270376,C964810,Paid_Reconciled,Production,2010,May,0
99.22948451975245,C883612,Paid_UnReconciled,Finance,2017,Feb,1
2.425939651367481,C151058,Paid_Reconciled,Production,2016,Apr,0
1.6412015832537885,C456322,Paid_Reconciled,Purchasing,2010,Sep,0
0.509555573744209,E075241,Paid_Reconciled,Finance,2019,Apr,0
4.0156824032669665,A126638,Paid_UnReconciled,Finance,2018,Aug,0
3.3366266545064773,C672977,Paid_Reconciled,Marketing,2013,Jan,0
0.2658088111849432,E193031,Paid_UnReconciled,Finance,2011,May,0
2.108501203476472,E425888,Paid_Reconciled,Production,2010,Oct,0
1.09722389954131,C665686,Paid_Reconciled,Purchasing,2013,Dec,0
407.3305614630963,C716806,Paid_Reconciled,Purchasing,2013,Jun,1
1.5780260006762026,E624036,Paid_Reconciled,Finance,2017,Jan,0
0.9114603540899044,C219763,Paid_Reconciled,R&D,2013,Sep,0
17.236122461711766,C197508,Paid_UnReconciled,Finance,2019,Feb,0
4.275527250591449,C236801,Paid_UnReconciled,Production,2018,May,0
32.27806376540549,E976287,Paid_Reconciled,Finance,2016,Apr,0
5.617298587470531,A665212,Paid_UnReconciled,Finance,2018,Aug,0
14.994355875117938,E964869,Paid_Reconciled,R&D,2010,Oct,0
0.9563213182248448,C199948,Paid_Reconciled,Purchasing,2015,Apr,0
0.2759993008277698,C425117,Paid_Reconciled,Finance,2016,Apr,0
0.05678579419585648,C859963,Paid_UnReconciled,Finance,2017,Apr,0
6.072076560754823,C787718,Paid_UnReconciled,Finance,2019,Feb,0
46.72563630999713,C660263,Paid_Reconciled,Finance,2011,Apr,0
13.492198933641921,E144619,Paid_UnReconciled,Purchasing,2011,Sep,0
5.0552137867875535,C842675,Paid_UnReconciled,Production,2016,Apr,0
17.809277828667657,C634518,Paid_UnReconciled,Purchasing,2018,Apr,0
4.54015683398352,E961642,Paid_Reconciled,Finance,2018,Sep,0
21.956576126779183,A792064,Paid_Reconciled,Finance,2019,Jan,0
3.3988895035701456,E005469,Paid_Reconciled,Purchasing,2014,Aug,0
1.7630400665326147,A390975,Paid_UnReconciled,Finance,2014,Sep,0
160.90442788810367,C116319,Paid_Reconciled,Marketing,2010,Jul,1
9.229065727819295,C989588,Paid_UnReconciled,Finance,2015,Sep,0
68.87999742412232,C231273,Paid_UnReconciled,Purchasing,2014,Sep,1
23.852643455448124,E202017,Paid_UnReconciled,Finance,2018,Apr,0
41.39757508355523,C091518,Paid_Reconciled,Purchasing,2014,May,0
0.870586616758515,C856600,Paid_Reconciled,Finance,2014,Apr,0
1.2040817840041065,E776637,Paid_UnReconciled,Marketing,2019,Apr,0
13.51107819436251,A552280,Paid_Reconciled,Marketing,2016,Apr,0
0.2499260512084352,C787813,Paid_Reconciled,Purchasing,2012,Jan,0
2.331176522139007,C975213,Paid_Reconciled,Finance,2014,Aug,0
0.5329498339585285,E730656,Paid_Reconciled,Finance,2011,Nov,0
0.22571196754541442,E147421,Paid_Reconciled,Finance,2010,Apr,0
12.046370876867227,E400807,Paid_UnReconciled,Purchasing,2013,Feb,0
0.4596461849030237,C430544,Paid_Reconciled,Production,2011,Aug,0
0.5750142424874626,E210159,Paid_Reconciled,Finance,2016,Mar,0
2.476280370213387,C695575,Paid_UnReconciled,Marketing,2018,Oct,0
1.908403248239774,C539998,Paid_Reconciled,Finance,2012,Apr,0
25.565324120917715,C275748,:,Finance,2016,Dec,0
6.198088626347944,E608434,Paid_UnReconciled,Finance,2019,Jan,0
0.8312195193159538,C074989,Paid_Reconciled,Purchasing,2019,Apr,0
241.37491765242953,C761284,Paid_Reconciled,Finance,2013,Nov,1
39.09356874980256,C317974,Paid_Reconciled,Production,2015,May,0
44.020773559934064,E722961,Paid_Reconciled,Finance,2019,Jul,0
9.127353160127393,E661277,Paid_Reconciled,R&D,2011,Feb,0
2.5274362165854147,E249494,Paid_Reconciled,Marketing,2013,Sep,0
2.0700297969274954,A390793,Paid_Reconciled,Purchasing,2017,Oct,0
57.43966547381359,C507740,Paid_UnReconciled,Purchasing,2012,Jul,1
2.3790635480978284,C433976,Paid_Reconciled,Purchasing,2011,Nov,0
37.15647397602775,C872312,Paid_Reconciled,Purchasing,2018,Aug,0
5.594014504047381,E579589,Paid_Reconciled,Production,2014,Apr,0
2.8341866141348855,E106457,Paid_Reconciled,Finance,2011,Oct,0
0.00554514851852689,A029669,Paid_Reconciled,Production,2011,Oct,0
29.0859051263849,A266783,Paid_Reconciled,Finance,2016,Sep,0
29.764275340896752,C899816,Paid_UnReconciled,Finance,2012,Jan,1
62.483510173130284,C061234,Paid_UnReconciled,:,2011,Nov,1
9.453602664785766,C761076,Paid_Reconciled,Purchasing,2012,Jul,0
4.549111696713637,C525422,Paid_Reconciled,Marketing,2018,Apr,0
4.273510290905763,C412171,Paid_Reconciled,Purchasing,2017,Jun,0
1.499411024925934,A200383,Paid_UnReconciled,Purchasing,2018,Mar,0
82.705942050381,E144370,Paid_UnReconciled,R&D,2014,Aug,1
1.3394362262087682,C012665,Paid_UnReconciled,Finance,2016,Jun,0
14.232541636591527,C850891,Paid_Reconciled,Marketing,2013,Jul,0
85.10542553401187,A153803,Paid_Reconciled,Finance,2011,Sep,1
2.842266303096948,E386196,Paid_Reconciled,Finance,2018,Oct,0
0.6961382267724994,C368780,Paid_Reconciled,Purchasing,2015,Jan,0
108.98011697803727,C059463,Paid_Reconciled,Finance,2013,Apr,1
4.815430579518422,C752681,Paid_Reconciled,Finance,2015,Aug,0
160.21442365977808,C776383,Paid_Reconciled,Marketing,2010,Apr,1
35.22901276760355,C140594,Paid_Reconciled,Finance,2018,Apr,0
16.819659465237468,C999684,Paid_Reconciled,Marketing,2019,Apr,0
2.878873222752894,C393109,Paid_Reconciled,Production,2017,Oct,0
0.45421662317965417,C868576,Paid_Reconciled,Finance,2019,Apr,0
0.30080200051858974,C622168,Paid_Reconciled,Marketing,2014,Sep,0
2.004431377791643,C208244,Paid_UnReconciled,Purchasing,2017,Feb,0
8.328226645041747,C711196,Paid_Reconciled,Production,2014,Apr,0
0.6551173633394511,E653194,Paid_Reconciled,Finance,2015,Jan,0
20.70965185250993,C695326,Paid_Reconciled,R&D,2018,Apr,0
21.651954456653257,E197226,Paid_Reconciled,Purchasing,2017,Jul,0
10.330623255169435,E495908,Paid_UnReconciled,Finance,2015,Aug,0
2.830663523155523,C585056,Paid_Reconciled,Purchasing,2010,Apr,0
33.04326078109854,E107981,Paid_UnReconciled,R&D,2012,Aug,1
987.5910486900175,E512172,Paid_UnReconciled,R&D,2011,Jun,1
6.6589502008265775,C122948,Paid_Reconciled,Finance,2011,Sep,0
6.683592068867657,E810453,Paid_Reconciled,Marketing,2014,Dec,0
2.1134218262415865,C613284,Paid_UnReconciled,R&D,2014,Sep,0
2.3622754613104946,C641635,Paid_Reconciled,Finance,2017,Apr,0
0.6809906995835846,E032222,Paid_Reconciled,Finance,2018,Sep,0
9.505977600938861,C679642,Paid_Reconciled,Finance,2015,Apr,0
0.3953919883612651,A417870,Paid_Reconciled,Marketing,2014,Apr,0
12.906708137732641,C268472,Paid_UnReconciled,Finance,2013,Apr,0
30.855503681665542,C624468,Paid_Reconciled,Marketing,2016,Jul,0
9.506948557270437,A362809,Paid_Reconciled,Purchasing,2011,Oct,0
5.447176909050528,E437467,Paid_UnReconciled,Production,2019,Nov,0
5.826883097922967,C543585,Paid_UnReconciled,Finance,2011,Oct,0
2.0572151603620608,C779087,Paid_UnReconciled,Purchasing,2017,Mar,0
15.983120132407446,C013612,Paid_Reconciled,Marketing,:,Jul,0
13.962869755542581,C534821,Paid_Reconciled,Finance,2018,Jun,0
36.61287433463351,E500975,Paid_Reconciled,Finance,2016,Mar,0
10.376392600013007,C045618,Paid_Reconciled,R&D,2019,Nov,0
2.7699467829550133,C148562,Paid_UnReconciled,Finance,2012,Oct,0
1.8868869616028363,E216421,Paid_Reconciled,Purchasing,2019,Mar,0
6.670948805778766,E150369,Paid_Reconciled,Production,2010,May,0
4.354373220771274,C940013,Paid_Reconciled,Marketing,2010,Jan,0
9.087070012949159,E109942,Paid_UnReconciled,Finance,2017,Oct,0
2.5244041563135133,C191039,Paid_UnReconciled,Finance,2016,Apr,0
25.009401360400872,C741544,:,Marketing,2019,Jan,0
8.350043106213446,C957099,Paid_Reconciled,Purchasing,2011,Sep,0
19.726136437455203,C215642,Paid_Reconciled,Finance,2019,Dec,0
20.130889812904616,E741130,Paid_Reconciled,Finance,2010,Jan,0
15.426134813264271,C650057,Paid_Reconciled,Marketing,2013,Apr,0
65.65148605973437,A635349,Paid_Reconciled,Purchasing,2016,Sep,1
0.3442461127840667,C498054,Paid_Reconciled,Purchasing,2016,:,0
21.57432060334766,C117058,Paid_Reconciled,Finance,2010,Apr,0
0.23393560244886802,C110723,Paid_Reconciled,Purchasing,:,Jul,0
58.49266563899793,C177188,Paid_UnReconciled,Purchasing,2017,Aug,1
2.0027436022832488,C388025,Paid_Reconciled,Finance,2017,Aug,0
116.78246710942278,C118732,Paid_UnReconciled,Finance,2015,Apr,1
13.076452706807194,C760261,Paid_Reconciled,Marketing,2010,Apr,0
6.346604286818236,C384346,Paid_Reconciled,Finance,2019,Nov,0
94.14985383556282,E189203,Paid_UnReconciled,Production,2014,Apr,1
29.734705356126465,C225913,Paid_Reconciled,R&D,2012,:,0
1.9101783698393482,C082803,Paid_UnReconciled,Purchasing,2012,May,0
555.2135008624567,C022132,Paid_Reconciled,Marketing,2012,Oct,1
16.507134477950974,E135307,Paid_UnReconciled,Finance,2019,Sep,0
46.6972392384924,C482219,Paid_Reconciled,Purchasing,2018,May,0
7.436126286161584,E050256,Paid_Reconciled,Purchasing,2011,Aug,0
74.9094961091429,E353634,Paid_Reconciled,Marketing,2012,May,1
21.583576567890674,C710294,Paid_Reconciled,Finance,2017,Sep,0
2.2967498966932576,C368365,Paid_Reconciled,Production,2014,Apr,0
5.69441037721277,C634459,Paid_Reconciled,Finance,2012,Sep,0
0.051131497398064926,C803360,Paid_UnReconciled,R&D,2013,Sep,0
1.3622513589346539,C923659,Paid_Reconciled,Finance,2013,Apr,0
8.58105938994399,C275273,Paid_Reconciled,Finance,2012,Apr,0
35.100543530908965,C634920,Paid_Reconciled,Purchasing,2018,Aug,0
9.38436805618508,C715435,Paid_Reconciled,Purchasing,2011,Jul,0
0.8623470441082441,E606812,Paid_Reconciled,Marketing,2017,May,0
4.704988700973382,C369830,Paid_Reconciled,Marketing,2019,Aug,0
7.060065656556215,C851036,Paid_Reconciled,Finance,2016,Jan,0
1.388061764269919,A687371,Paid_Reconciled,Finance,2017,Nov,0
131.8288108652371,E891001,Paid_Reconciled,R&D,2015,Nov,1
0.08758024949654128,C918021,Paid_Reconciled,Finance,2010,Jan,0
66.31563757912568,E124055,Paid_UnReconciled,Finance,2018,Feb,1
0.09429182278299228,C085855,Paid_UnReconciled,Finance,2018,Aug,0
72.61418110078905,C853670,Paid_Reconciled,Finance,2010,Nov,1
0.6365336954483097,C031162,Paid_Reconciled,Finance,2016,Apr,0
0.8845120586651327,C033630,Paid_Reconciled,Purchasing,2010,Sep,0
52.492591339539615,C190518,Paid_Reconciled,Purchasing,2015,Apr,0
0.1905907395553939,C896862,Paid_UnReconciled,R&D,2019,Sep,0
1.0822202169911228,C121435,Paid_Reconciled,Finance,2012,Nov,0
0.7684250322245122,A020774,Paid_Reconciled,Finance,2018,Apr,0
14.12650574266684,C489890,Paid_Reconciled,Finance,2012,Apr,0
1.2870872236702438,C098363,Paid_Reconciled,Finance,2019,Dec,0
1.574742124932916,A411704,Paid_Reconciled,Finance,2019,Apr,0
0.4282522448337005,A730237,Paid_Reconciled,Finance,2017,Aug,0
22.52177151262304,E262208,Paid_UnReconciled,Production,2010,May,0
3.8638395944502157,A211514,Paid_Reconciled,Purchasing,2016,Oct,0
0.21341500541659753,C626816,Paid_Reconciled,Marketing,2011,Apr,0
11.673038055331354,A878424,Paid_Reconciled,Finance,2015,Sep,0
8.729834314116522,C291229,Paid_Reconciled,Marketing,2013,Jan,0
19.263574909974114,C482335,Paid_Reconciled,:,2010,Aug,0
30.628651426180827,C774572,Paid_Reconciled,Purchasing,2015,May,0
28.120527907832702,C363011,Paid_UnReconciled,Marketing,2019,Apr,0
2.198184893442198,C572853,Paid_UnReconciled,Finance,2012,Mar,0
1.0295936857701986,E563849,Paid_Reconciled,Finance,2013,Jan,0
44.82349437075954,A288784,Paid_Reconciled,Finance,2016,Sep,0
10.798878131109058,C090926,Paid_Reconciled,Finance,2012,Jan,0
4.853745753875157,E031555,Paid_Reconciled,R&D,2019,Apr,0
5.289966946401937,A508865,Paid_Reconciled,Finance,2014,May,0
37.433201735092055,C825625,Paid_Reconciled,Finance,2013,Oct,0
1.4953659527226324,E416770,Paid_Reconciled,Purchasing,2013,Aug,0
9.687075175200807,E094908,Paid_Reconciled,Purchasing,2010,Apr,0
1.284605045899275,C220652,Paid_Reconciled,R&D,2019,Aug,0
88.76522353476338,C909219,Paid_UnReconciled,Finance,2019,Jul,1
0.05833402929625666,C564798,Paid_UnReconciled,Finance,2015,Jul,0
0.28651372736709946,C245548,Paid_Reconciled,Finance,2011,Sep,0
2.37430009369511,E057596,Paid_UnReconciled,Marketing,2019,Apr,1
148.4674640433439,C936913,Paid_Reconciled,Production,2017,Apr,1
0.8136697662654478,C986371,Paid_Reconciled,Finance,2012,Apr,0
24.427717554834743,A292597,Paid_Reconciled,Finance,2011,Apr,0
3.089806290514489,C926810,Paid_Reconciled,Purchasing,2012,May,0
0.23945072117009095,C653402,Paid_Reconciled,Finance,2016,May,0
2.252882563185749,C210353,Paid_Reconciled,Finance,2010,Apr,0
41.393547419584564,E233056,Paid_Reconciled,Marketing,2014,May,0
59.67251125454416,C476075,Paid_UnReconciled,Finance,2010,Sep,1
0.8455638800187537,C344491,Paid_Reconciled,R&D,:,Nov,0
5.257779298183825,E263006,Paid_Reconciled,Finance,2015,Apr,0
23.065118636691086,E452356,Paid_Reconciled,Marketing,2010,Feb,0
1.2355675194093507,E667887,Paid_UnReconciled,Finance,2011,Jan,0
15.738443875856712,E558363,Paid_Reconciled,Marketing,2011,Apr,0
0.4294481229992047,E168453,Paid_Reconciled,Purchasing,2019,Aug,0
0.4107794700777373,E058542,Paid_Reconciled,Finance,2019,Mar,0
2.0843537207879193,C627676,Paid_UnReconciled,Finance,2013,Oct,0
11.381330460332586,E050295,Paid_UnReconciled,Marketing,2016,Jun,0
0.15295192747973482,C113726,Paid_UnReconciled,Purchasing,2010,Jan,0
0.23260101652865048,E704040,Paid_UnReconciled,Finance,2018,Jun,0
45.21490971990292,C000499,Paid_UnReconciled,Finance,2015,Oct,0
1.0467148803519126,C383451,Paid_UnReconciled,Finance,2018,Nov,1
69.85821362142363,C393712,Paid_Reconciled,Purchasing,2018,Oct,1
0.8181848442285145,C986089,Paid_Reconciled,Purchasing,2012,Jan,0
11.091230130803567,E565100,Paid_UnReconciled,Purchasing,2015,Apr,0
12.246681246752079,E316779,Paid_UnReconciled,Finance,2016,Feb,0
8.140997980219119,E525568,Paid_Reconciled,Purchasing,2012,Oct,0
3.956076748459281,C193427,Paid_Reconciled,Finance,2014,May,0
4.158448264622232,C819388,Paid_Reconciled,Purchasing,2012,Apr,0
2.7767697819866877,E897724,Paid_UnReconciled,R&D,2010,Jan,0
25.489435164188315,C647051,Paid_UnReconciled,Marketing,2018,Sep,0
517.9535936461788,C280312,Paid_UnReconciled,Finance,2018,Jul,1
0.6019764028219329,E688376,Paid_UnReconciled,Finance,2017,Mar,0
2.444548415737432,C346800,Paid_UnReconciled,Finance,2015,May,0
6.094436558885915,E565699,Paid_UnReconciled,Finance,2019,Sep,0
0.08333966618143188,C973413,Paid_Reconciled,Purchasing,2011,Apr,0
16.663885765180012,:,Paid_Reconciled,R&D,2012,Sep,0
28.368428552243543,C757932,Paid_UnReconciled,Purchasing,2010,Apr,0
6.547119346564529,C303307,Paid_UnReconciled,Purchasing,2012,Jan,0
0.2736946864360735,E204596,Paid_Reconciled,R&D,2012,Nov,0
64.9465135621852,E590317,Paid_Reconciled,Finance,2018,Jul,1
18.329411212779572,A024031,Paid_UnReconciled,Purchasing,2014,Apr,0
0.5877040274356761,C939339,Paid_UnReconciled,:,2010,Sep,0
2.2178419281449626,E782191,Paid_Reconciled,Finance,2019,Oct,0
3.497538108382674,C602572,Paid_UnReconciled,Marketing,2015,Apr,1
1.4077934663393374,C382482,Paid_UnReconciled,Finance,2016,Jan,0
38.31150865181587,C830195,Paid_UnReconciled,Marketing,2011,Aug,0
11.993854753288648,:,Paid_Reconciled,R&D,2011,Jun,0
0.06002191139391064,C392847,Paid_Reconciled,Finance,2010,Apr,0
0.4229631734968303,C631002,Paid_Reconciled,Marketing,2013,Mar,0
23.697059373062306,C795400,Paid_UnReconciled,R&D,2014,Feb,1
8.309392835791519,A232039,Paid_Reconciled,Finance,2018,Mar,0
23.081719911571568,E920938,Paid_Reconciled,Finance,2017,Jan,0
3.3265875782592538,C214720,Paid_Reconciled,Finance,2012,Jul,0
16.2740974053428,A686156,Paid_Reconciled,Finance,2018,Jun,0
0.8870490316463588,:,Paid_Reconciled,Purchasing,2015,Jun,0
7.61942117558147,C490563,Paid_Reconciled,R&D,2012,Apr,0
1003.2877287078327,E302431,Paid_UnReconciled,Production,2014,Sep,1
8.63674169416727,C329668,Paid_UnReconciled,Finance,2014,Mar,0
24.881045061280652,C357489,Paid_Reconciled,Purchasing,2012,Sep,0
3.710225944967525,E067383,Paid_UnReconciled,Finance,2019,Aug,1
1.1965105068084196,E031804,Paid_Reconciled,R&D,2012,May,0
1.1775231840455804,C108006,Paid_Reconciled,Purchasing,2015,Nov,0
110.66492150669815,E773845,Paid_Reconciled,Marketing,2017,Jun,1
0.6492654214117879,C967613,Paid_UnReconciled,Purchasing,2019,Aug,0
2.101653392480423,E899760,Paid_Reconciled,Finance,2011,Aug,0
47.123157012310735,C697243,Paid_Reconciled,Purchasing,2011,Apr,0
16.838878736692664,C394486,Paid_Reconciled,Finance,2011,Aug,0
19.815197359592055,C940174,Paid_Reconciled,Marketing,2012,Dec,0
9.512165027506093,E987730,Paid_UnReconciled,Finance,2010,Jun,0
50.10980596312284,C464466,Paid_Reconciled,Finance,2012,Sep,0
167.64019424929864,E224606,Paid_Reconciled,Production,2010,Jan,1
48.23635890285399,C692349,Paid_Reconciled,Marketing,2010,Sep,0
2.8195818407184308,A530105,Paid_Reconciled,Marketing,2019,Aug,0
2.198514374844704,C989312,Paid_Reconciled,Production,2012,Aug,0
16.27419564277044,C931675,Paid_UnReconciled,Purchasing,2017,Sep,0
0.6056002585736551,E268116,Paid_Reconciled,Production,2019,Jul,0
9.679439619238,E076409,Paid_UnReconciled,Finance,2015,May,0
2.5712353602481857,E949812,:,R&D,2018,May,0
7.737481168602066,C234000,Paid_Reconciled,Finance,2017,Nov,0
9.737163793431323,E802155,Paid_Reconciled,R&D,2013,Aug,0
0.4152233863141666,A223914,Paid_Reconciled,Finance,2018,Sep,0
2.677795643712029,A918952,Paid_Reconciled,Marketing,2010,May,0
41.81262982743475,C583378,Paid_Reconciled,Finance,2018,Sep,0
24.373226236793236,E477089,Paid_UnReconciled,Production,2012,Sep,0
1.5489075415603608,C716013,Paid_UnReconciled,Production,2014,Nov,0
76.62985949696483,C174952,Paid_Reconciled,Marketing,2018,Aug,1
3.915884105950638,E673051,Paid_Reconciled,Purchasing,2011,Sep,0
21.061176322476367,E722333,Paid_Reconciled,Purchasing,2016,Apr,0
0.7834245146499962,C365380,Paid_Reconciled,Purchasing,2018,Jul,0
1.507709529440944,E002552,Paid_Reconciled,Marketing,2016,Jun,0
6.926401534898665,E772522,Paid_Reconciled,Finance,2012,Oct,0
1.506120743980924,E345524,Paid_Reconciled,Marketing,2013,Feb,0
8.611859197952233,C208553,Paid_Reconciled,Finance,2012,May,0
18.118794332208672,E483113,Paid_Reconciled,:,2010,Mar,0
1.7462827845047482,C248208,Paid_Reconciled,Marketing,2010,Jul,0
24.066697894448158,C518646,Paid_Reconciled,Marketing,2014,Sep,0
10.477649018739875,C739029,Paid_UnReconciled,Finance,2019,Oct,0
1.6254412757576677,E956488,Paid_UnReconciled,Purchasing,2014,Jun,0
3.6798315896765166,A491860,Paid_Reconciled,Purchasing,2018,May,0
0.2086929465452789,C697047,Paid_Reconciled,Purchasing,2019,Nov,0
0.041909928685109885,E753362,Paid_Reconciled,Purchasing,2019,Feb,0
11.55200351518921,C477393,Paid_Reconciled,Finance,2016,Apr,0
3.346915870817421,E260761,Paid_Reconciled,Finance,2014,Sep,0
0.46176668169385715,C633926,Paid_UnReconciled,R&D,2019,May,0
0.0067769226660273135,C503606,Paid_Reconciled,Finance,2010,Feb,0
1.5504027143372348,E126123,Paid_Reconciled,Purchasing,2012,Jan,0
1.1135139824868499,C329023,Paid_Reconciled,Finance,2019,Apr,0
175.18406759985623,C285445,Paid_UnReconciled,R&D,2019,Sep,1
